,Unnamed: 0,absolute_magnitude_h,is_sentry_object,meters_estimated_diameter,orbit_id,orbit_class_type,perihelion_distance,aphelion_distance,orbit_class_description,volume (m^3)
4228,9077,18.83,0,2.32390080666517e+23,30,0,0.2678851829609066,1.2238813245672067,1,1.6715760189239945e+67
4229,18820,22.0,0,9.882879080730652e+17,27,1,-0.10575192812473527,0.6840941002882966,3,1.2856531439981231e+51
4230,21657,22.3,0,3.065881280341087e+17,5,0,0.19517327920710242,0.7779953065004485,1,3.838304065477356e+49
4231,664,19.7,0,7.799485510907299e+21,59,1,-0.02878766762885542,0.37069940306108806,3,6.319332967066243e+62
4232,2252,19.43,0,2.236460794049401e+22,36,0,0.30502666506541826,0.6339554113045702,1,1.4899004091990358e+64
4233,16418,22.6,0,9.511021965897042e+16,13,0,0.2383961403022769,1.3914436967057229,1,1.1459216490842726e+48
4234,16915,19.86,0,4.177895851123181e+21,24,1,-0.07707026484904435,0.4159747064450174,3,9.712839230804226e+61
4235,667,18.23,0,2.4147595046438842e+24,243,1,0.014268411029383558,0.6052987115257294,3,1.8754048053395508e+70
4236,11214,21.6,0,4.706026265659816e+18,14,0,0.02992921160463257,1.138547288418994,1,1.3881500440825826e+53
4237,11980,20.2,0,1.1087978477095607e+21,12,1,-0.3726429829500566,1.8123834659075115,3,1.815643148394866e+60
4238,8323,23.1,0,1.3521149146604148e+16,7,0,0.0375340658382935,0.952224495817555,1,3.292412059036144e+45
4239,11930,18.76,0,3.053707868021004e+23,13,0,0.3396414440570633,1.133784260491325,1,3.792764140977375e+67
4240,16431,22.5,0,1.4049792182006392e+17,5,1,-0.2860416379415818,0.46195160289196613,3,3.693882475319268e+48
4241,10000,24.5,0,57387271237642.89,7,1,-0.2669646688098874,1.2720939675602838,3,2.5172137233735114e+38
4242,23945,23.8,0,880875620682518.1,2,1,0.013211626829779275,0.7204491666563063,3,9.103683264712117e+41
4243,1673,20.8,0,1.0670777808942378e+20,56,0,0.020367164872026177,0.5062022786653487,1,1.6183095760079e+57
4244,16889,22.4,0,2.075451636081473e+17,8,0,0.1340390183282045,0.9604657572336146,1,1.19072432261292e+49
4245,9210,19.53,0,1.5139745454424725e+22,22,0,0.2946766307983537,0.5961142615490108,1,4.621990970542921e+63
4246,21705,20.1,0,1.637929070493495e+21,5,1,-0.04844610438804456,1.3088102429169808,3,5.852732099245674e+60
4247,18047,24.9,0,12051600024399.746,5,1,-0.03600344867054758,0.7598774327869721,3,2.3313501301699432e+36
4248,8802,20.3,0,7.506018978342509e+20,61,0,0.09247584262636413,1.2668827123638455,1,5.632514862464009e+59
4249,19569,23.27,0,6965639367919151.0,11,1,-0.13580135163817356,0.9174226977411684,3,4.501490380316326e+44
4250,11115,22.7,1,6.4384965721140936e+16,8,1,-0.07563744671686487,0.4122981661363871,3,3.5548950329831882e+47
4251,21021,26.7,0,10741769284.932888,6,1,-0.0800553706606972,1.5481515351867394,3,1.6508242527223626e+27
4252,18883,26.3,0,51150122547.06952,9,0,0.02597725399701507,0.7298472720385684,1,1.782433786700004e+29
4253,15322,25.7,0,531499645266.5903,7,1,0.011287562419991142,1.0575217728224438,3,1.9997803997476113e+32
4254,7005,28.1,1,45590860.062323205,9,1,-0.11920278660003297,1.5435833246859518,3,1.2621377043652687e+20
4255,11425,20.7,0,1.5762997006744568e+20,11,1,-0.29997074966132214,0.5659676454308615,3,5.2166266051591976e+57
4256,21880,22.9,0,2.9505232116011044e+16,9,1,-0.26891548891744316,0.5802818984264487,3,3.4211370919462137e+46
4257,18377,21.8,0,2.1565965917065016e+18,8,0,0.07790039059329174,0.6926522679111733,1,1.3359189655829693e+52
4258,18007,19.0,0,1.1971952065818633e+23,18,2,-0.48219664959753855,0.45978126911032297,2,2.285431876618081e+66
4259,10464,20.4,0,5.0812076359875074e+20,24,1,-0.24764694393012773,0.33953733426683663,3,1.747327046002313e+59
4260,21139,23.86,0,697025972868205.6,5,0,0.036728213666345204,0.7775185000269078,1,4.51045401020235e+41
4261,5278,25.1,0,5522799513364.886,10,2,-0.20307817590154909,0.10630503825444244,2,2.243629797554003e+35
4262,3440,20.1,0,1.637929070493495e+21,42,0,0.060889540201857134,1.7858251777692626,1,5.852732099245674e+60
4263,1283,19.64,0,9.856701064152938e+21,50,1,-0.10886799671267852,0.7323826818912514,3,1.2754637763285535e+63
4264,17522,24.515,0,54125156738362.77,5,1,-0.1233539738201542,0.6600123874191037,3,2.111887949504361e+38
4265,7219,26.0,0,164882602266.9434,10,1,-0.06924323133259375,0.7892942385657292,3,5.970323521384179e+30
4266,3320,20.6,0,2.3285282403145653e+20,12,1,-0.047671923747223,1.5653688749414085,3,1.6815814165170362e+58
4267,21169,25.6,0,785137452148.2122,3,1,-0.020637067376550175,0.3401772368353137,3,6.446299033065962e+32
4268,6580,25.9,0,243566495371.45285,7,1,-0.2835930824921226,0.563143714070475,3,1.9245358299171684e+31
4269,11700,22.7,0,6.4384965721140936e+16,9,1,-0.4279031329794888,0.6287364787520415,3,3.5548950329831882e+47
4270,13292,25.7,0,531499645266.5903,15,0,0.029331007698606464,0.6250348203936701,1,1.9997803997476113e+32
4271,12326,25.8,0,359799259018.71515,15,1,0.016294531934339197,0.4701386714106601,3,6.203748237406171e+31
4272,2311,19.7,0,7.799485510907299e+21,39,1,-0.02862159359434094,0.5625993983832406,3,6.319332967066243e+62
4273,10257,26.6,0,15867866718.499334,11,1,0.0024491812152478685,1.3591192992571348,3,5.321438059805114e+27
4274,4517,18.83,0,2.32390080666517e+23,75,0,0.2919029414660868,1.3454521336058523,1,1.6715760189239945e+67
4275,10414,28.3,0,20892593.65235035,7,1,-0.1915812597866742,0.4869851645119145,3,1.2146480429678119e+19
4276,6068,18.77,0,2.936859812297596e+23,35,1,-0.08367958096276207,1.6429879290047213,3,3.3738286449663315e+67
4277,1624,17.3,0,9.092664046937144e+25,38,1,-0.45069406661919853,1.4617895393428146,3,1.0012598642644953e+75
4278,14042,26.9,0,4922552871.667813,5,1,-0.14889644157429358,0.15989186221818347,3,1.588709636161211e+26
4279,14482,19.4,0,2.514166898469793e+22,22,0,0.29729212501851326,1.81914266578407,1,2.116682331636454e+64
4280,5409,22.5,0,1.4049792182006392e+17,17,1,-0.18322270465664361,0.9765819145896539,3,3.693882475319268e+48
4281,18651,25.3,0,2530893348705.994,4,1,-0.08151181506034715,0.6739859380743422,3,2.159210101967163e+34
4282,600,15.99,0,1.5079631466637124e+28,167,1,-0.3449731371966207,1.196826948694503,3,4.567152946731033e+81
4283,3008,24.36,0,99091266940876.78,18,1,-0.017977258749859136,0.1920561638113372,3,1.2959239543808231e+39
4284,23246,20.5,0,3.439728982921774e+20,10,1,-0.3604803536158783,0.9864303795756947,3,5.420583634794611e+58
4285,3097,21.8,0,2.1565965917065016e+18,12,1,-0.26738292467391717,0.672520458947419,3,1.3359189655829693e+52
4286,1139,22.6,0,9.511021965897042e+16,39,1,-0.004641147258731366,0.7953747065430326,3,1.1459216490842726e+48
4287,4438,24.9,0,12051600024399.746,9,1,-0.27415797882144827,0.37580236770224795,3,2.3313501301699432e+36
4288,7249,19.7,0,7.799485510907299e+21,17,1,-0.12068235584652862,1.6328912164580072,3,6.319332967066243e+62
4289,8768,21.11,0,3.183637833307352e+19,47,1,-0.08525424772298391,0.34023858533163737,3,4.2977816162093666e+55
4290,1229,21.3,0,1.5169892238258506e+19,73,0,0.12341818671633319,0.7148650942204372,1,4.649656399589846e+54
4291,3640,23.4,0,4194550782365527.5,17,1,-0.000851155028144536,1.44517997823727,3,9.829461901006614e+43
4292,20104,21.5,0,6.951796706383102e+18,12,1,-0.06918971953606326,1.4502665989133068,3,4.474706577704336e+53
4293,3876,23.1,0,1.3521149146604148e+16,16,0,0.17638997325581798,0.8323303081984935,1,3.292412059036144e+45
4294,14392,25.5,0,1159814185376.5469,6,0,0.02314558963842272,0.7278933474585636,1,2.0779668883463488e+33
4295,13781,27.2,0,1527081585.9345915,5,1,0.014197853938122227,0.9394558390542328,3,4.7430760922711523e+24
4296,21593,21.7,0,3.1857495542956155e+18,7,1,-0.13381805377940229,1.1777986984834945,3,4.306339495814876e+52
4297,16579,21.1,0,3.3103043774948622e+19,22,0,0.05123309898358989,1.1779166781306,1,4.8314463109142574e+55
4298,18539,24.9,0,12051600024399.746,4,1,-0.00782254377729309,1.262263750432844,3,2.3313501301699432e+36
4299,10168,19.7,0,7.799485510907299e+21,39,0,0.28996784680323556,1.4222074245552294,1,6.319332967066243e+62
4300,23070,23.6,0,1922206421175473.0,5,0,0.0839560973582756,1.1983794107954162,1,9.4596146045891e+42
4301,14165,26.3,0,51150122547.06952,6,1,-0.3427265457239343,1.6014940925905834,3,1.782433786700004e+29
4302,15325,21.9,0,1.4599103856891136e+18,7,1,-0.1752230247038331,0.5055694318692142,3,4.144307440868804e+51
4303,13814,23.6,0,1922206421175473.0,24,0,0.1653162836769618,1.143714089693899,1,9.4596146045891e+42
4304,22742,24.9,0,12051600024399.746,9,1,-0.04153258793065565,0.36221059853042875,3,2.3313501301699432e+36
4305,14008,26.6,0,15867866718.499334,21,1,-0.10401151765544885,0.385600742642915,3,5.321438059805114e+27
4306,1028,16.92,0,4.0047320822893215e+26,230,0,0.2987783601283424,0.7122940146033147,1,8.554483106157661e+76
4307,20200,19.7,0,7.799485510907299e+21,2,0,0.06171711870255096,1.462912247496664,1,6.319332967066243e+62
4308,18488,24.0,0,403672495509393.3,2,2,-0.4480707514757356,0.20479107049644002,2,8.761144705248732e+40
4309,2562,19.61,0,1.1080628643452129e+22,65,0,0.0584498937810788,0.876029574842694,1,1.8120349596136246e+63
4310,23900,27.2,0,1527081585.9345915,5,1,0.008690232060980381,1.334496406421563,3,4.7430760922711523e+24
4311,21327,23.1,0,1.3521149146604148e+16,2,1,-0.38598470420218517,1.154607446217413,3,3.292412059036144e+45
4312,1974,17.88,0,9.460702611151822e+24,37,0,0.2750263869064684,1.4018300522300398,1,1.1278297479247759e+72
4313,17158,24.2,0,184988071193252.75,9,0,0.027121112622174873,1.0449422582427428,1,8.431494188858737e+39
4314,14893,27.2,0,1527081585.9345915,5,1,-0.26259256921407403,1.0248400704005864,3,4.7430760922711523e+24
4315,49,15.53,0,9.074594395756165e+28,232,1,-0.22739974724251485,1.368905351533684,3,9.953023740257793e+83
4316,5825,20.3,0,7.506018978342509e+20,15,1,-0.18811546570829218,1.804713139863692,3,5.632514862464009e+59
4317,21680,24.4,0,84773144179365.23,10,2,-0.17622215181453915,0.12841392108049612,2,8.114247418180274e+38
4318,11448,22.9,0,2.9505232116011044e+16,6,0,0.1885325265122024,1.17375317531812,1,3.4211370919462137e+46
4319,15621,26.6,0,15867866718.499334,10,1,-0.006948407231437925,0.8581999452034806,3,5.321438059805114e+27
4320,9946,20.1,0,1.637929070493495e+21,16,3,-0.4834574255042835,-0.061938739848094435,0,5.852732099245674e+60
4321,21668,21.0,0,4.890020106336655e+19,13,1,-0.2751670404506262,1.0697152446727785,3,1.5574184217881099e+56
4322,11429,20.4,0,5.0812076359875074e+20,13,0,0.1813045196854033,1.6800100562355074,1,1.747327046002313e+59
4323,16678,24.5,0,57387271237642.89,2,0,0.09217642256939232,0.8694692359547144,1,2.5172137233735114e+38
4324,16054,21.5,0,6.951796706383102e+18,14,0,0.08891753867228984,1.2075531349098028,1,4.474706577704336e+53
4325,6050,28.9,1,2010647.9396743295,11,2,-0.21840373376347968,0.029461672927571184,2,1.0826337293633194e+16
4326,22352,24.9,0,12051600024399.746,3,1,-0.03010956692088391,1.2558821664897073,3,2.3313501301699432e+36
4327,6756,18.2,0,2.7146053403753453e+24,25,0,0.28478660209285844,1.55857004049257,1,2.6643634628009933e+70
4328,21876,25.0,0,8158343620651.459,10,2,-0.24014564937596034,0.21209403213480418,2,7.232348666804114e+35
4329,23269,25.1,0,5522799513364.886,3,1,-0.04204639265383235,1.3560593870831363,3,2.243629797554003e+35
4330,4840,21.2,0,2.240914112278596e+19,18,1,-0.025956170052066248,1.6757107590117386,3,1.4988183655157715e+55
4331,17821,23.4,0,4194550782365527.5,8,2,-0.3450382068294525,0.08341901999582765,2,9.829461901006614e+43
4332,10923,23.03,0,1.7767384693257618e+16,17,2,-0.4271880983774776,0.2441043447894842,2,7.470400552631205e+45
4333,21679,20.3,0,7.506018978342509e+20,24,1,-0.18826886573371152,1.4428399057288983,3,5.632514862464009e+59
4334,8317,20.3,0,7.506018978342509e+20,61,0,0.10965143399655003,0.7757541192153329,1,5.632514862464009e+59
4335,10941,20.7,0,1.5762997006744568e+20,15,0,0.11414337016738704,1.214750060356639,1,5.2166266051591976e+57
4336,2417,19.83,0,4.696674090357192e+21,84,1,-0.0483494745178931,0.5768794917740308,3,1.3798905707745811e+62
4337,11646,23.4,0,4194550782365527.5,13,1,-0.14426305058788297,0.7608615321348213,3,9.829461901006614e+43
4338,16195,24.6,1,38848375428576.875,2,1,-0.1667105988134833,1.1723209923045885,3,7.808937740168786e+37
4339,12939,24.4,0,84773144179365.23,9,0,0.08200900427204127,1.1960243587666506,1,8.114247418180274e+38
4340,4333,18.23,0,2.4147595046438842e+24,24,1,-0.46124766338599277,1.7054677953959632,3,1.8754048053395508e+70
4341,6590,22.6,0,9.511021965897042e+16,21,1,-0.12393249231473569,1.3566551074871036,3,1.1459216490842726e+48
4342,13816,21.6,0,4.706026265659816e+18,15,1,0.006203999703570093,0.19143235079530155,3,1.3881500440825826e+53
4343,5701,24.3,0,125227874873727.05,19,1,-0.004504858886117476,1.4479472499126962,3,2.615630593874514e+39
4344,22777,19.5,0,1.701967992127399e+22,5,1,-0.06932727754968951,0.843518207392544,3,6.566403064273162e+63
4345,1158,16.66,0,1.1043952477558023e+27,310,0,0.27556453218946025,1.2423521247062834,1,1.794101294852567e+78
4346,475,16.5,0,2.0617351498563244e+27,118,1,-0.45640332040622544,1.7043345361617301,3,1.1672718106346506e+79
4347,18120,25.8,0,359799259018.71515,7,1,-0.0015670304458836426,0.11624627419505451,3,6.203748237406171e+31
4348,13985,27.1,0,2255822676.9938235,11,1,-0.0776306297909457,1.137944116858774,3,1.5289323381080498e+25
4349,12493,22.6,0,9.511021965897042e+16,5,0,0.05294787780906432,0.3772455418472878,1,1.1459216490842726e+48
4350,1978,20.37,0,5.712152016553193e+20,42,1,-0.4187577825856687,0.7432126015108631,3,2.48240502723642e+59
4351,14940,27.4,0,699804616.5486523,4,1,-0.09320735748534918,1.1942062557237179,3,4.564611073936298e+23
4352,7313,27.7,0,217094413.53652126,9,2,-0.16487605282894435,0.09408732021239277,2,1.3627597684220761e+22
4353,7877,24.7,0,26298449483186.97,15,2,-0.2997526368973774,0.2591313231810533,2,2.4225001430164347e+37
4354,18785,21.4,0,1.0269274886629595e+19,21,0,0.07325210769014272,1.5102868338829625,1,1.4424232328085982e+54
4355,16685,25.0,0,8158343620651.459,8,0,0.020148850697660068,0.1015784348538221,1,7.232348666804114e+35
4356,18578,23.9,0,596309698666014.0,7,0,0.04789302698380697,1.2135517439271506,1,2.824158014469828e+41
4357,4911,21.8,0,2.1565965917065016e+18,20,1,-0.11575810815372924,0.9700400872335934,3,1.3359189655829693e+52
4358,7461,26.6,0,15867866718.499334,7,0,0.07052638312137599,1.03378111571775,1,5.321438059805114e+27
4359,19780,25.3,0,2530893348705.994,14,0,0.040071299942878856,0.6387860670533252,1,2.159210101967163e+34
4360,18562,30.0,0,27508.33640196661,2,1,-0.22970403365174186,1.215521088478892,3,27725024093.99854
4361,7810,20.0,0,2.4195678590728814e+21,20,0,0.14303192676694643,0.8018984110989192,1,1.886630246023401e+61
4362,3891,18.9,0,1.7685106743701357e+23,50,0,0.19954293882171242,1.4601150423284144,1,7.367097686333945e+66
4363,8616,25.6,1,785137452148.2122,9,1,-0.11975650672651747,1.1480369247440567,3,6.446299033065962e+32
4364,2710,18.61,0,5.48266313302345e+23,64,0,0.06180903690871245,0.6712544067938341,1,2.1950684136184655e+68
4365,14333,23.6,0,1922206421175473.0,18,1,-0.17445977766579177,0.22343192095455439,3,9.4596146045891e+42
4366,4581,24.7,0,26298449483186.97,9,2,-0.3896122427747616,0.17700433983954086,2,2.4225001430164347e+37
4367,8579,24.2,0,184988071193252.75,6,1,-0.1009534731632658,1.1502440641309326,3,8.431494188858737e+39
4368,15931,23.5,0,2839505661406259.0,5,0,0.04062900690854242,1.225383187346844,1,3.0493100495489567e+43
4369,11667,26.3,0,51150122547.06952,5,1,-0.10912754833313433,1.1461852376248483,3,1.782433786700004e+29
4370,19808,25.9,0,243566495371.45285,9,1,-0.048809815166947254,0.17408254250334015,3,1.9245358299171684e+31
4371,16690,28.3,1,20892593.65235035,5,1,-0.1054043021863372,0.27385752673455277,3,1.2146480429678119e+19
4372,5410,18.8,0,2.6124645245831036e+23,16,1,0.011999610817723329,1.4059361956450362,3,2.3747865333011772e+67
4373,19357,21.1,0,3.3103043774948622e+19,5,0,0.07662653990149926,1.428426453818931,1,4.8314463109142574e+55
4374,10815,27.6,0,320694402.6509411,6,1,-0.019695578195300392,0.9526738003916814,3,4.392861600101073e+22
4375,12893,21.7,0,3.1857495542956155e+18,5,1,-0.4699548019876566,1.4844861394794797,3,4.306339495814876e+52
4376,12949,23.1,0,1.3521149146604148e+16,32,1,-0.03887705978825756,0.6908345853265124,3,3.292412059036144e+45
4377,3832,25.8,0,359799259018.71515,14,1,-0.023201869545145838,1.0418015438665285,3,6.203748237406171e+31
4378,13827,26.8,0,7271652253.779913,6,1,-0.13287168574107733,0.657312233734024,3,5.121210992189941e+26
4379,2686,19.46,0,1.989429139021264e+22,48,1,-0.04028009629688729,0.7606213366650835,3,1.0487181794485352e+64
4380,17800,24.7,0,26298449483186.97,2,1,-0.2255740530308834,0.6154640034639935,3,2.4225001430164347e+37
4381,11302,22.9,0,2.9505232116011044e+16,11,1,-0.21872085800540458,0.2813053534352258,3,3.4211370919462137e+46
4382,18559,26.2,0,75559556454.60587,4,1,-0.040385269672565366,1.3792094580288907,3,5.7456816525500754e+29
4383,20703,26.8,0,7271652253.779913,3,2,-0.2732239454644229,0.2516675463455661,2,5.121210992189941e+26
4384,960,17.7,0,1.9095027151328333e+25,81,1,0.00856110975674859,1.3856548066193135,3,9.273297924682414e+72
4385,9658,22.8,0,4.3585471874349016e+16,17,1,-0.0336055674967444,0.4300468956342066,3,1.102804745322533e+47
4386,4236,21.4,0,1.0269274886629595e+19,20,1,-9.271027908812822e-06,0.18943840073858156,3,1.4424232328085982e+54
4387,2719,19.3,0,3.713956566459205e+22,30,1,-0.11946697577715176,0.995072380148889,3,6.823132941997877e+64
4388,20213,23.9,0,596309698666014.0,7,1,-0.2573388877234618,0.3925654081676361,3,2.824158014469828e+41
4389,15211,24.3,0,125227874873727.05,5,1,-0.14853543648803935,0.8535892306187214,3,2.615630593874514e+39
4390,635,19.4,0,2.514166898469793e+22,38,1,-0.22134603343469353,1.1325644104034525,3,2.116682331636454e+64
4391,12136,20.433,0,4.467358912184971e+20,5,0,0.0402828201010267,1.4265404533586046,1,1.1874789166713178e+59
4392,16774,25.2,0,3738665071985.5903,11,2,-0.38714639980562365,0.039302148064165,2,6.960221406859055e+34
4393,8254,20.0,0,2.4195678590728814e+21,13,0,0.049554496181004055,0.9678013174056943,1,1.886630246023401e+61
4394,14132,26.1,0,111617455181.73622,6,2,-0.29437972016643044,0.17548196957548923,2,1.852122563939857e+30
4395,2450,19.9,0,3.574213767839431e+21,69,1,0.00455896401445352,1.042404492124727,3,6.081559252647353e+61
4396,17006,29.169,0,703939.0850551227,2,1,-0.0017780717667005904,0.10388001530891121,3,464599626574794.44
4397,11650,24.9,0,12051600024399.746,5,1,0.015213019258020525,1.4608333990098492,3,2.3313501301699432e+36
4398,7686,19.5,0,1.701967992127399e+22,26,1,-0.5001163581677663,0.8807560730366868,3,6.566403064273162e+63
4399,18188,25.7,0,531499645266.5903,4,0,0.036122724397320366,0.1264000475453683,1,1.9997803997476113e+32
4400,10268,21.8,0,2.1565965917065016e+18,20,0,0.2880079988477995,0.8686001501451011,1,1.3359189655829693e+52
4401,22299,26.1,0,111617455181.73622,2,1,-0.27619420913122733,1.520283543790368,3,1.852122563939857e+30
4402,16740,20.7,0,1.5762997006744568e+20,21,0,0.10770668131623194,1.691792307347929,1,5.2166266051591976e+57
4403,20311,18.9,0,1.7685106743701357e+23,26,1,-0.4312294734750568,1.4933151163415286,3,7.367097686333945e+66
4404,354,19.4,0,2.514166898469793e+22,88,2,-0.4388448003078749,0.42730853763830845,2,2.116682331636454e+64
4405,4481,20.79,0,1.109533318559355e+20,16,0,0.10490684168309183,0.8218463216134817,1,1.8192585184399823e+57
4406,7354,23.93,0,530443410457685.06,8,0,0.02626054910789563,0.20758075790926567,1,1.987881734449363e+41
4407,1720,19.27,0,4.175126470742023e+22,49,2,-0.3657420521076111,0.1914742616045112,2,9.693537120960215e+64
4408,8304,25.5,1,1159814185376.5469,14,1,-0.12628118359368173,0.9304679082760504,3,2.0779668883463488e+33
4409,5421,23.4,0,4194550782365527.5,10,0,0.0187783534818595,1.2673649395037765,1,9.829461901006614e+43
4410,18560,24.8,0,17802763757901.06,3,1,-0.1048383102084323,1.4417418574434322,3,7.515115606733202e+36
4411,16775,27.9,0,99486284.94183919,4,1,0.002407368191096755,0.6475602544651617,3,1.3114840464049953e+21
4412,20580,20.5,0,3.439728982921774e+20,6,0,0.2066112108959053,1.2489103228428828,1,5.420583634794611e+58
4413,14997,26.3,0,51150122547.06952,3,1,-0.07869055876068103,0.9548902329419439,3,1.782433786700004e+29
4414,9028,26.4,1,34626131364.378746,6,1,-0.14863125728338675,0.6733893049350939,3,5.529492646815817e+28
4415,17407,25.1,0,5522799513364.886,2,1,-0.01566432999743105,0.743639941663336,3,2.243629797554003e+35
4416,871,18.54,0,7.204460487623544e+23,68,0,0.30790659314261204,0.5424473851934066,1,4.980555265997818e+68
4417,18062,27.9,0,99486284.94183919,2,1,-0.06132104900453447,0.7464404041644338,3,1.3114840464049953e+21
4418,22771,25.6,0,785137452148.2122,9,0,0.05326888671883013,0.6575185980679903,1,6.446299033065962e+32
4419,2605,17.69,0,1.9854755892068323e+25,73,0,0.11181217149281038,1.5794326089251085,1,1.042478310082112e+73
4420,23680,19.87,0,4.018031506463412e+21,20,1,-0.2892904361955122,0.7125826350469382,3,8.639992904197374e+61
4421,1334,18.62,0,5.2728727526891264e+23,131,0,0.18313171415733065,0.7444571940205175,1,1.9526088119785804e+68
4422,12567,21.5,0,6.951796706383102e+18,11,1,0.011038249996780845,0.6013412262242016,3,4.474706577704336e+53
4423,18535,24.3,0,125227874873727.05,9,1,-0.008299190748094567,1.2642837160768756,3,2.615630593874514e+39
4424,12146,26.2,0,75559556454.60587,11,0,0.03900318839972583,0.8182077755370145,1,5.7456816525500754e+29
4425,23184,24.9,0,12051600024399.746,7,1,-0.04371157947772656,0.4174607141018687,3,2.3313501301699432e+36
4426,945,16.88,0,4.681128396545898e+26,79,1,-0.4586378569452344,1.48529992788758,3,1.366233820881126e+77
4427,8982,26.6,0,15867866718.499334,8,1,-0.0038228976452365504,0.9947707547477126,3,5.321438059805114e+27
4428,10373,22.6,0,9.511021965897042e+16,12,0,0.12772334942206087,1.5994528884178922,1,1.1459216490842726e+48
4429,21044,25.13,0,4912770366776.174,3,1,-0.007472594863829386,0.4929258950809068,3,1.579256855737919e+35
4430,11087,17.8,0,1.2926399200354788e+25,80,1,-0.4912161172971747,1.43961256456444,3,2.8767761113159678e+72
4431,7831,23.3,0,6196239154766940.0,6,0,0.20796609704242008,0.5766242138692658,1,3.168530485246299e+44
4432,2691,20.2,0,1.1087978477095607e+21,55,1,-0.15665270945448506,1.0224522610431939,3,1.815643148394866e+60
4433,17837,23.3,0,6196239154766940.0,21,2,-0.13703017488760555,0.10419695070012512,2,3.168530485246299e+44
4434,4036,25.7,0,531499645266.5903,26,2,-0.3372605683846994,0.053347401602400896,2,1.9997803997476113e+32
4435,8480,24.3,0,125227874873727.05,10,1,-0.22189382288653722,0.9467930051433584,3,2.615630593874514e+39
4436,16699,26.1,0,111617455181.73622,3,1,-0.022476347621599727,0.3378663938230509,3,1.852122563939857e+30
4437,20256,27.8,0,146962297.88084504,2,1,-0.20986082838753992,1.0604258014933075,3,4.2275737230849627e+21
4438,17942,22.5,0,1.4049792182006392e+17,5,1,-0.039214081810493163,1.6277697926792154,3,3.693882475319268e+48
4439,12701,26.12,0,103238948533.50534,4,0,0.028197534131035377,0.7678984433771229,1,1.4655616258398996e+30
4440,4006,23.1,0,1.3521149146604148e+16,12,0,0.0215741490757183,1.0242502514011151,1,3.292412059036144e+45
4441,7410,20.29,0,2.075451636081473e+17,31,2,-0.346699792095154,0.1242575191909537,2,1.19072432261292e+49
4442,18834,26.2,0,75559556454.60587,5,1,0.0003353371259865736,0.07856062913727112,3,5.7456816525500754e+29
4443,11580,21.78,0,2.33161831359538e+18,12,0,0.07773932293918323,0.32077064223271545,1,1.6882849332702873e+52
4444,2980,20.0,0,2.4195678590728814e+21,28,1,-0.04353049408244497,1.5552148973804554,3,1.886630246023401e+61
4445,2274,18.03,0,5.269377548284481e+24,53,1,-0.1686796595791068,0.938084282281415,3,1.948728433992564e+71
4446,12362,23.7,0,1301239704128001.0,15,1,-0.08176610160906493,0.25363819741319843,3,2.934575505380203e+42
4447,3120,19.76,0,6.171636319023205e+21,73,1,-0.32714378547786405,1.0621784934173644,3,3.1309371578516665e+62
4448,14460,18.7,0,3.859162961319051e+23,18,0,0.3402338488158346,1.4561734566918172,1,7.655132739452419e+67
4449,19826,23.9,0,596309698666014.0,12,0,0.05082892965644167,1.2406626056585737,1,2.824158014469828e+41
4450,18983,26.9,0,4922552871.667813,3,1,-0.02067071758555542,0.9353212254784308,3,1.588709636161211e+26
4451,22519,28.6,0,6481331.040649131,2,1,-0.3282071885906126,1.186055150084748,3,3.626319115011434e+17
4452,2482,20.51,0,3.3081100913180364e+20,49,1,0.01038819387198253,0.6694258774048749,3,4.821844867696458e+58
4453,4738,26.9,0,4922552871.667813,8,1,-0.23260776788445295,0.33291894175884434,3,1.588709636161211e+26
4454,5213,24.23,0,164554934308657.78,13,0,0.09693208751361983,0.8282937950081251,1,5.93480010787397e+39
4455,2665,19.04,0,1.024207337356421e+23,36,1,-0.459876470771111,1.4197960784418568,3,1.4309913897793487e+66
4456,3129,19.4,0,2.514166898469793e+22,15,0,0.16158198046933667,1.4029694566744704,1,2.116682331636454e+64
4457,15011,18.8,0,2.6124645245831036e+23,17,1,-0.09611575838662052,1.5538913543440644,3,2.3747865333011772e+67
4458,7966,20.5,0,3.439728982921774e+20,35,1,-0.3920999875401275,1.13747312144563,3,5.420583634794611e+58
4459,21745,26.7,0,10741769284.932888,4,1,0.009176641389647902,0.9245978799504738,3,1.6508242527223626e+27
4460,21296,23.8,0,880875620682518.1,4,1,-0.10623921348747423,0.3688277886141055,3,9.103683264712117e+41
4461,15536,26.8,0,7271652253.779913,5,1,0.011923394451434411,0.39275789944367373,3,5.121210992189941e+26
4462,17275,25.0,0,8158343620651.459,4,0,0.049008988157281046,1.6535408355836836,1,7.232348666804114e+35
4463,23890,23.8,0,880875620682518.1,5,0,0.169750214887882,1.415746876400525,1,9.103683264712117e+41
4464,6599,23.8,0,880875620682518.1,9,1,-0.019916480457978072,1.552130588495489,3,9.103683264712117e+41
4465,9940,21.0,0,4.890020106336655e+19,16,1,-0.3630230394590273,1.2817511584827221,3,1.5574184217881099e+56
4466,21497,23.3,0,6196239154766940.0,2,1,-0.16542853366016588,0.35250045836134897,3,3.168530485246299e+44
4467,61,14.93,0,9.429388294227053e+29,147,0,0.24502950179152327,0.6637862150988879,1,1.1166676429608997e+87
4468,13155,18.3,0,1.8376550090371822e+24,43,1,-0.10978180001893305,1.3266044509828068,3,8.265427484976938e+69
