,Unnamed: 0,absolute_magnitude_h,is_sentry_object,meters_estimated_diameter,orbit_id,orbit_class_type,perihelion_distance,aphelion_distance,orbit_class_description,volume (m^3)
4699,20525,0.6508244422890396,0,1.823003412441262e-23,3,1,0.5071933035177785,0.25142626594780104,3,6.058462706252603e-69
4700,11534,0.5586808923375363,0,3.021336447556531e-20,7,0,0.8209591626869664,0.20443687985440845,1,2.7580191145043016e-59
4701,5857,0.5247332686711929,0,4.637651447015598e-19,10,1,0.5886233487467679,0.2642879822945238,3,9.9745730924767e-56
4702,19240,0.5164888457807953,0,9.002242771088232e-19,4,1,0.40767587817494155,0.17744999129701844,3,7.295451343758512e-55
4703,13328,0.5926285160038797,0,1.9683398148334047e-21,4,0,0.6786830831179789,0.18064065871900542,1,7.626060375705431e-63
4704,12752,0.4374393792434529,0,5.2031577761284e-16,28,1,0.5652450902504839,0.08996886981156749,3,1.4086431401304395e-46
4705,7682,0.6556741028128031,0,1.2340841234109853e-23,15,1,0.6099893139029272,0.11954723664206572,3,1.879465231799877e-69
4706,13606,0.6217264791464595,0,1.8942782766332162e-22,5,2,0.21598293215143105,0.06922531564192466,2,6.797220008344666e-66
4707,4574,0.5150339476236662,0,1.0120070430563827e-18,18,0,0.6961536759064824,0.14043911477469773,1,1.0364553685512362e-54
4708,10361,0.5780795344325896,0,6.344950277260433e-21,17,0,0.725870142860946,0.24479056336391797,1,2.5543750538982454e-61
4709,400,0.14451988360814738,0,8.924975985394541e-06,149,0,0.9412249629967249,0.21677175720655184,1,7.109207145329022e-16
4710,15220,0.3695441319107662,0,1.2259281648219928e-13,4,1,0.13906485585024386,0.28143885219252796,3,1.842447274928089e-39
4711,508,0.27740058195926287,0,2.0317797671221707e-10,327,0,0.6552800558866407,0.08851794600172941,1,8.387449020075597e-30
4712,9056,0.2507274490785645,0,1.737047004542871e-09,76,0,0.72131178801793,0.25349648235092226,1,5.2412480249276904e-27
4713,12855,0.5392822502424829,0,1.4386990430856318e-19,28,1,0.5199289587188447,0.09517179517927618,3,2.977898298869137e-57
4714,6526,0.6314258001939864,0,8.680771863269469e-23,9,1,0.4544881902534461,0.11309719496616344,3,6.541464988504976e-67
4715,12219,0.5489815712900096,0,6.593021947700148e-20,11,0,0.7184719980276544,0.23032289487708635,1,2.865850727510157e-58
4716,7436,0.5926285160038797,0,1.9683398148334047e-21,14,1,0.4360079653270721,0.20540752905511184,3,7.626060375705431e-63
4717,5100,0.5392822502424829,0,1.4386990430856318e-19,12,1,0.6069178175407451,0.09627528058225639,3,2.977898298869137e-57
4718,17553,0.38069835111542183,0,4.997430647038006e-14,77,1,0.6209310614885087,0.15893335163665662,3,1.2480739757303842e-40
4719,12722,0.6362754607177495,0,5.876457877972935e-23,6,1,0.1916750753777699,0.1720060508888977,3,2.0293029228936837e-67
4720,6,0.2938894277400581,0,5.3922670967010406e-11,45,1,0.12399642506104813,0.2180818335538583,3,1.5678849390722074e-31
4721,18225,0.6120271580989328,0,4.133607239634503e-22,9,2,0.3001092575468906,0.07370982627213242,2,7.062974337936746e-65
4722,1171,0.15130940834141604,0,5.1687705490855725e-06,56,1,0.2670653063136511,0.26479497755027626,3,1.3808985085415625e-16
4723,4198,0.3064985451018427,0,1.955331217477787e-11,30,0,0.8271583004735104,0.22656203530982388,1,7.475857284133593e-33
4724,17498,0.5392822502424829,0,1.4386990430856318e-19,8,1,0.35651245625717465,0.09001260843854668,3,2.977898298869137e-57
4725,3168,0.41319107662463617,0,3.659995714175928e-15,16,1,0.6233654929667038,0.2340445526216819,3,4.902772385297712e-44
4726,22464,0.7284190106692531,1,3.545716663680443e-26,3,1,0.5987489723963403,0.14831812225484142,3,4.457712899915214e-77
4727,10045,0.5586808923375363,0,3.021336447556531e-20,10,2,0.04981391588755113,0.05900064698656014,2,2.7580191145043016e-59
4728,14303,0.2822502424830261,0,1.3754155031969572e-10,25,1,0.4102839365790646,0.1839566904061813,3,2.6019667698661368e-30
4729,18615,0.5489815712900096,0,6.593021947700148e-20,3,0,0.6635233448939702,0.12082767083224881,1,2.865850727510157e-58
4730,17985,0.7284190106692531,0,3.545716663680443e-26,3,1,0.2823287324062657,0.09613946435472222,3,4.457712899915214e-77
4731,15790,0.8205625606207564,0,2.1394009177685632e-29,3,1,0.4632309326268767,0.11732533637768101,3,9.792129779892169e-87
4732,13243,0.45392822502424834,0,1.3808985104399836e-16,32,0,0.8636469049529969,0.2411604954897611,1,2.6332087204615553e-48
4733,18869,0.5780795344325896,0,6.344950277260433e-21,2,1,0.27260214286825063,0.1292532520439646,3,2.5543750538982454e-61
4734,11697,0.5635305528612996,0,2.045296959228117e-20,8,1,0.5479846753214282,0.1875030544688001,3,8.555967347200508e-60
4735,19271,0.32104752667313274,0,6.06585724447822e-12,11,0,0.9404660304845305,0.18569102578632612,1,2.2319093749305733e-34
4736,16877,0.6217264791464595,0,1.8942782766332162e-22,3,1,0.3580314491704583,0.2106597289342485,3,6.797220008344666e-66
